"Theme","Topic","Author","Posted","Link","Views_20230817_004247","Replies_20230817_004247","Views_20230817_014549","Replies_20230817_014549","Views_20230817_022025","Replies_20230817_022025","Views_20230817_031633","Replies_20230817_031633","Views_20230817_041723","Replies_20230817_041723","Views_20230817_051615","Replies_20230817_051615","Views_20230817_061858","Replies_20230817_061858","Views_20230817_071609","Replies_20230817_071609","Views_20230817_081909","Replies_20230817_081909","Views_20230817_091640","Replies_20230817_091640","Views_20230817_101645","Replies_20230817_101645","Views_20230817_111500","Replies_20230817_111500","Views_20230817_122212","Replies_20230817_122212","Views_20230817_131742","Replies_20230817_131742","Views_20230817_141555","Replies_20230817_141555","Views_20230817_151607","Replies_20230817_151607","Views_20230817_161820","Replies_20230817_161820","Views_20230817_171526","Replies_20230817_171526","Views_20230817_181833","Replies_20230817_181833","Views_20230817_191506","Replies_20230817_191506","Views_20230817_201657","Replies_20230817_201657","Views_20230817_211539","Replies_20230817_211539","Views_20230817_221537","Replies_20230817_221537","Views_20230817_231605","Replies_20230817_231605"
"Adolescent nutrition","Webinar question: can anyone share guidance to measure the dietary diversity for adolescents ?","Natasha Lelijveld","2021-03-09","https://www.en-net.org/question/4238.aspx",4252,0,4252,0,4253,0,4253,0,4253,0,4253,0,4253,0,4253,0,4253,0,4254,0,4254,0,4255,0,4256,0,4256,0,4257,0,4257,0,4257,0,4257,0,4257,0,4257,0,4257,0,4257,0,4257,0,4257,0
"Adolescent nutrition","Webinar question: Can you comment on how participatory activities for designing adolescent nutrition solutions can consider the gender and religious influences on adolescent nutrition ?","Natasha Lelijveld","2021-03-18","https://www.en-net.org/question/4255.aspx",5167,5,5167,5,5167,5,5167,5,5167,5,5167,5,5168,5,5168,5,5168,5,5168,5,5168,5,5168,5,5169,5,5170,5,5170,5,5170,5,5170,5,5171,5,5171,5,5171,5,5171,5,5171,5,5171,5,5171,5
"Adolescent nutrition","Webinar question: Could the appeal for using social media for improving nutrition knowledge and practices be different in urban areas vs. rural areas?","Natasha Lelijveld","2021-03-18","https://www.en-net.org/question/4254.aspx",4391,0,4392,0,4392,0,4392,0,4392,0,4392,0,4392,0,4392,0,4393,0,4393,0,4393,0,4393,0,4394,0,4394,0,4394,0,4394,0,4394,0,4394,0,4394,0,4394,0,4394,0,4394,0,4394,0,4394,0
"Adolescent nutrition","Webinar question: Given that our school curricular are loaded already, how best can nutrition education be dispensed in schools? What best practice evidence is there?","Stephanie Wrottesley","2021-03-11","https://www.en-net.org/question/4244.aspx",5643,7,5644,7,5644,7,5645,7,5645,7,5645,7,5645,7,5645,7,5645,7,5646,7,5646,7,5646,7,5648,7,5649,7,5650,7,5651,7,5652,7,5652,7,5652,7,5652,7,5653,7,5653,7,5653,7,5653,7
"Adolescent nutrition","Webinar question: How can an ethnographic, participatory approach to adolescent intervention be scaleable?","Natasha Lelijveld","2021-03-18","https://www.en-net.org/question/4253.aspx",4522,1,4522,1,4522,1,4522,1,4522,1,4522,1,4522,1,4522,1,4522,1,4522,1,4522,1,4522,1,4523,1,4523,1,4523,1,4523,1,4525,1,4525,1,4525,1,4526,1,4526,1,4526,1,4526,1,4527,1
"Adolescent nutrition","Webinar question: I would be interested to know about any work or insights into eating disorders amongst adolescents in LMICs?","Stephanie Wrottesley","2021-03-05","https://www.en-net.org/question/4234.aspx",4218,0,4218,0,4218,0,4218,0,4218,0,4218,0,4218,0,4218,0,4218,0,4218,0,4218,0,4218,0,4219,0,4219,0,4219,0,4219,0,4219,0,4219,0,4219,0,4219,0,4219,0,4219,0,4219,0,4219,0
"Adolescent nutrition","Webinar question: Is there any attempt to use MUAC for adolescent?","NATASHA LELIJVELD","2021-03-02","https://www.en-net.org/question/4219.aspx",4669,1,4669,1,4669,1,4669,1,4669,1,4669,1,4670,1,4670,1,4670,1,4670,1,4670,1,4670,1,4671,1,4671,1,4671,1,4671,1,4671,1,4671,1,4671,1,4671,1,4671,1,4671,1,4671,1,4671,1
"Adolescent nutrition","Webinar question: Is there information, or any studies, on nutrition status among adolescents living with HIV?","Stephanie Wrottesley","2021-03-05","https://www.en-net.org/question/4233.aspx",4221,0,4221,0,4221,0,4221,0,4221,0,4222,0,4222,0,4222,0,4222,0,4222,0,4222,0,4222,0,4223,0,4223,0,4224,0,4224,0,4224,0,4224,0,4224,0,4225,0,4225,0,4225,0,4225,0,4225,0
"Adolescent nutrition","Webinar question: What major interventions should we focus on to improve adolescent nutrition?","Natasha Lelijveld","2021-03-09","https://www.en-net.org/question/4239.aspx",4619,1,4619,1,4619,1,4619,1,4619,1,4619,1,4619,1,4619,1,4619,1,4619,1,4619,1,4619,1,4620,1,4620,1,4620,1,4621,1,4621,1,4621,1,4622,1,4622,1,4622,1,4622,1,4622,1,4623,1
"Adolescent nutrition","Webinar question: What promising practices or evidence-based approaches have been effective in addressing adolescent anaemia?","NATASHA LELIJVELD","2021-03-04","https://www.en-net.org/question/4229.aspx",4477,1,4477,1,4477,1,4477,1,4477,1,4477,1,4477,1,4477,1,4477,1,4477,1,4477,1,4477,1,4478,1,4478,1,4478,1,4478,1,4478,1,4478,1,4478,1,4478,1,4478,1,4478,1,4478,1,4478,1
"Adolescent nutrition","Webinar question: What reference for z-scores should we use for adolescents?","NATASHA LELIJVELD","2021-03-02","https://www.en-net.org/question/4220.aspx",4521,2,4521,2,4521,2,4522,2,4522,2,4522,2,4522,2,4522,2,4522,2,4522,2,4522,2,4522,2,4523,2,4523,2,4523,2,4523,2,4523,2,4523,2,4523,2,4523,2,4523,2,4523,2,4523,2,4523,2
"Adolescent nutrition","Weekly Iron Folate Supplementation for Adolescent (WIFS)","ISAAC WACHIRA","2022-01-19","https://www.en-net.org/question/4471.aspx",3880,10,3881,10,3881,10,3881,10,3881,10,3881,10,3881,10,3881,10,3881,10,3883,10,3883,10,3883,10,3884,10,3884,10,3885,10,3885,10,3885,10,3885,10,3885,10,3885,10,3885,10,3885,10,3885,10,3885,10
"Announcements & Nutritionists needed","!URGENT! Seeking Delivery Advisor / Consultant (Nigeria) - Scaling Treatment of Acute Malnutrition","Amy Passaro","2023-04-12","https://www.en-net.org/question/4848.aspx",532,NA,532,NA,533,NA,533,NA,533,NA,533,NA,533,NA,533,NA,533,NA,533,NA,533,NA,533,NA,533,NA,533,NA,534,NA,534,NA,534,NA,534,NA,534,NA,535,NA,535,NA,535,NA,535,NA,535,NA
"Announcements & Nutritionists needed","!URGENT! Seeking Delivery Advisor / Consultant (Sudan) - Scaling Treatment of Acute Malnutrition","Amy Passaro","2023-04-12","https://www.en-net.org/question/4849.aspx",400,NA,401,NA,401,NA,401,NA,401,NA,401,NA,401,NA,402,NA,402,NA,402,NA,402,NA,402,NA,402,NA,402,NA,402,NA,402,NA,402,NA,402,NA,402,NA,402,NA,402,NA,402,NA,402,NA,403,NA
"Announcements & Nutritionists needed","!URGENT! Seeking Delivery Advisor / Consultant (Yemen) - Scaling Treatment of Acute Malnutrition","Amy Passaro","2023-04-12","https://www.en-net.org/question/4850.aspx",550,NA,550,NA,550,NA,550,NA,550,NA,550,NA,550,NA,550,NA,550,NA,550,NA,550,NA,550,NA,550,NA,550,NA,550,NA,550,NA,550,NA,550,NA,551,NA,551,NA,551,NA,551,NA,551,NA,552,NA
"Announcements & Nutritionists needed","[Médecins du Monde France] REFERENT NUTRITION ET SANTE COMMUNAUTAIRE (H/F) - Haiti","MdM France","2011-03-30","https://www.en-net.org/question/387.aspx",9675,NA,9675,NA,9675,NA,9675,NA,9675,NA,9675,NA,9675,NA,9675,NA,9675,NA,9675,NA,9675,NA,9675,NA,9675,NA,9675,NA,9675,NA,9675,NA,9675,NA,9675,NA,9675,NA,9675,NA,9675,NA,9676,NA,9676,NA,9676,NA
"Announcements & Nutritionists needed","[Médecins du Monde France] REFERENT NUTRITION ET SANTE COMMUNAUTAIRE (H/F) - Haiti","MdM France","2011-03-30","https://www.en-net.org/question/388.aspx",10164,NA,10164,NA,10164,NA,10164,NA,10164,NA,10164,NA,10164,NA,10164,NA,10164,NA,10164,NA,10164,NA,10164,NA,10164,NA,10164,NA,10164,NA,10164,NA,10164,NA,10164,NA,10164,NA,10164,NA,10164,NA,10164,NA,10164,NA,10164,NA
"Announcements & Nutritionists needed","**URGENT: YEMEN NUTRITION ADVISOR - SAVE THE CHILDREN**","Nicki Connell","2014-07-04","https://www.en-net.org/question/1410.aspx",9316,NA,9316,NA,9316,NA,9316,NA,9316,NA,9316,NA,9316,NA,9316,NA,9316,NA,9316,NA,9317,NA,9317,NA,9317,NA,9317,NA,9317,NA,9317,NA,9317,NA,9318,NA,9318,NA,9318,NA,9318,NA,9318,NA,9318,NA,9318,NA
"Announcements & Nutritionists needed","12 Nutrition Program Managers (junior) / 12 Chargés de projet en nutrition (junior)","Raphaël Jarrige","2012-02-24","https://www.en-net.org/question/655.aspx",9370,NA,9370,NA,9370,NA,9370,NA,9370,NA,9370,NA,9370,NA,9370,NA,9370,NA,9370,NA,9370,NA,9370,NA,9370,NA,9370,NA,9370,NA,9370,NA,9370,NA,9370,NA,9370,NA,9370,NA,9370,NA,9370,NA,9370,NA,9370,NA
"Announcements & Nutritionists needed","14-085: Community Mobilisation Advisor","Anonymous 1494","2014-02-05","https://www.en-net.org/question/1264.aspx",10167,NA,10168,NA,10168,NA,10168,NA,10168,NA,10168,NA,10168,NA,10168,NA,10168,NA,10169,NA,10169,NA,10169,NA,10169,NA,10169,NA,10169,NA,10169,NA,10169,NA,10169,NA,10169,NA,10169,NA,10169,NA,10169,NA,10169,NA,10169,NA
"Announcements & Nutritionists needed","15-333: Nutrition Coordinator","Anonymous 1494","2015-05-14","https://www.en-net.org/question/1732.aspx",9522,NA,9522,NA,9522,NA,9522,NA,9522,NA,9522,NA,9523,NA,9523,NA,9523,NA,9523,NA,9523,NA,9523,NA,9523,NA,9523,NA,9523,NA,9523,NA,9523,NA,9523,NA,9523,NA,9523,NA,9523,NA,9523,NA,9523,NA,9523,NA
"Announcements & Nutritionists needed","15-333: Nutrition Coordinator","Anonymous 1494","2015-06-02","https://www.en-net.org/question/1768.aspx",9742,NA,9742,NA,9742,NA,9742,NA,9742,NA,9743,NA,9744,NA,9744,NA,9744,NA,9744,NA,9744,NA,9744,NA,9744,NA,9744,NA,9744,NA,9744,NA,9744,NA,9744,NA,9744,NA,9744,NA,9744,NA,9744,NA,9744,NA,9744,NA
"Announcements & Nutritionists needed","15-333/Nutrition Coordinator","Anonymous 1494","2015-05-07","https://www.en-net.org/question/1716.aspx",9102,NA,9102,NA,9102,NA,9102,NA,9102,NA,9102,NA,9102,NA,9102,NA,9102,NA,9102,NA,9102,NA,9102,NA,9102,NA,9102,NA,9102,NA,9102,NA,9102,NA,9102,NA,9102,NA,9102,NA,9102,NA,9102,NA,9102,NA,9102,NA
"Announcements & Nutritionists needed","15-374: Chief of Party, USAID Afghanistan Initiative for Hygiene, Sanitation, and Nutrition (IHSAN).","Anonymous 1494","2015-06-02","https://www.en-net.org/question/1760.aspx",9329,NA,9329,NA,9329,NA,9329,NA,9329,NA,9329,NA,9330,NA,9330,NA,9330,NA,9330,NA,9330,NA,9330,NA,9330,NA,9330,NA,9330,NA,9330,NA,9330,NA,9330,NA,9330,NA,9330,NA,9330,NA,9330,NA,9330,NA,9330,NA
"Announcements & Nutritionists needed","15-402: Country Director - Afghanistan","Anonymous 1494","2015-06-02","https://www.en-net.org/question/1766.aspx",8991,NA,8991,NA,8991,NA,8992,NA,8992,NA,8992,NA,8992,NA,8992,NA,8992,NA,8992,NA,8992,NA,8992,NA,8992,NA,8992,NA,8992,NA,8992,NA,8992,NA,8992,NA,8993,NA,8993,NA,8993,NA,8993,NA,8993,NA,8993,NA
"Announcements & Nutritionists needed","15-444/Emergency Nutrition Manager","Anonymous 1494","2015-05-07","https://www.en-net.org/question/1717.aspx",9481,NA,9481,NA,9481,NA,9481,NA,9481,NA,9481,NA,9481,NA,9481,NA,9481,NA,9481,NA,9481,NA,9481,NA,9481,NA,9481,NA,9482,NA,9482,NA,9482,NA,9482,NA,9482,NA,9482,NA,9482,NA,9482,NA,9482,NA,9482,NA
"Announcements & Nutritionists needed","15-451: Community Health and Hygiene Promotion Manager","Anonymous 1494","2015-06-15","https://www.en-net.org/question/1783.aspx",9645,NA,9645,NA,9645,NA,9645,NA,9646,NA,9646,NA,9646,NA,9646,NA,9646,NA,9646,NA,9646,NA,9646,NA,9646,NA,9646,NA,9646,NA,9646,NA,9646,NA,9646,NA,9646,NA,9646,NA,9646,NA,9646,NA,9646,NA,9646,NA
"Announcements & Nutritionists needed","15-465: MONITORING AND EVALUATION DIRECTOR","Anonymous 1494","2015-06-02","https://www.en-net.org/question/1761.aspx",9625,NA,9625,NA,9625,NA,9625,NA,9625,NA,9625,NA,9625,NA,9625,NA,9625,NA,9625,NA,9625,NA,9625,NA,9626,NA,9626,NA,9626,NA,9626,NA,9626,NA,9626,NA,9626,NA,9626,NA,9626,NA,9626,NA,9626,NA,9626,NA
"Announcements & Nutritionists needed","15-467: SENIOR CAPACITY DEVELOPMENT ADVISOR","Anonymous 1494","2015-06-02","https://www.en-net.org/question/1762.aspx",9104,NA,9104,NA,9104,NA,9104,NA,9104,NA,9104,NA,9104,NA,9104,NA,9104,NA,9104,NA,9104,NA,9104,NA,9104,NA,9104,NA,9104,NA,9105,NA,9105,NA,9105,NA,9105,NA,9105,NA,9105,NA,9105,NA,9105,NA,9105,NA
"Announcements & Nutritionists needed","15-468: COMMUNITY ENGAGEMENT AND SOCIAL AND BEHAVIOR CHANGE ADVISOR","Anonymous 1494","2015-06-02","https://www.en-net.org/question/1763.aspx",9288,NA,9288,NA,9288,NA,9288,NA,9288,NA,9288,NA,9288,NA,9288,NA,9288,NA,9288,NA,9288,NA,9288,NA,9288,NA,9288,NA,9288,NA,9288,NA,9288,NA,9288,NA,9288,NA,9288,NA,9288,NA,9288,NA,9288,NA,9288,NA
"Announcements & Nutritionists needed","15-496: OPERATIONS AND FINANCE DIRECTOR","Anonymous 1494","2015-06-02","https://www.en-net.org/question/1764.aspx",9373,NA,9373,NA,9373,NA,9373,NA,9374,NA,9374,NA,9374,NA,9374,NA,9374,NA,9374,NA,9375,NA,9375,NA,9375,NA,9375,NA,9375,NA,9375,NA,9375,NA,9375,NA,9375,NA,9375,NA,9375,NA,9375,NA,9375,NA,9375,NA
"Announcements & Nutritionists needed","15-522: TECHNICAL WASH & NUTRITION DIRECTOR","Anonymous 1494","2015-06-02","https://www.en-net.org/question/1767.aspx",9441,NA,9441,NA,9441,NA,9441,NA,9441,NA,9441,NA,9441,NA,9441,NA,9441,NA,9441,NA,9441,NA,9441,NA,9441,NA,9441,NA,9441,NA,9441,NA,9441,NA,9441,NA,9441,NA,9441,NA,9441,NA,9441,NA,9441,NA,9441,NA
"Announcements & Nutritionists needed","15-536: Monitoring, Evaluation, Accountability and Learning (MEAL) Manager","Anonymous 1494","2015-06-04","https://www.en-net.org/question/1775.aspx",10133,NA,10134,NA,10134,NA,10134,NA,10134,NA,10136,NA,10136,NA,10137,NA,10137,NA,10137,NA,10137,NA,10137,NA,10137,NA,10137,NA,10137,NA,10137,NA,10137,NA,10137,NA,10137,NA,10137,NA,10137,NA,10137,NA,10137,NA,10137,NA
"Announcements & Nutritionists needed","15-560: NUTRITION ADVISOR","Anonymous 1494","2015-06-02","https://www.en-net.org/question/1765.aspx",9601,NA,9601,NA,9601,NA,9601,NA,9601,NA,9601,NA,9601,NA,9602,NA,9602,NA,9602,NA,9602,NA,9602,NA,9602,NA,9602,NA,9602,NA,9602,NA,9602,NA,9602,NA,9602,NA,9602,NA,9602,NA,9602,NA,9602,NA,9602,NA
"Announcements & Nutritionists needed","15-560/NUTRITION ADVISOR","Anonymous 1494","2015-05-27","https://www.en-net.org/question/1751.aspx",8943,NA,8943,NA,8943,NA,8943,NA,8943,NA,8943,NA,8943,NA,8943,NA,8943,NA,8944,NA,8944,NA,8944,NA,8944,NA,8944,NA,8944,NA,8944,NA,8944,NA,8944,NA,8944,NA,8944,NA,8944,NA,8944,NA,8944,NA,8944,NA
"Announcements & Nutritionists needed","15-575: Nutrition Coordinator","Anonymous 1494","2015-06-02","https://www.en-net.org/question/1769.aspx",9990,NA,9990,NA,9990,NA,9990,NA,9991,NA,9991,NA,9991,NA,9991,NA,9991,NA,9991,NA,9992,NA,9992,NA,9992,NA,9992,NA,9992,NA,9992,NA,9992,NA,9992,NA,9992,NA,9992,NA,9992,NA,9992,NA,9992,NA,9992,NA
"Announcements & Nutritionists needed","15-575: Nutrition Coordinator","Anonymous 1494","2015-08-04","https://www.en-net.org/question/1852.aspx",9079,NA,9079,NA,9079,NA,9079,NA,9079,NA,9079,NA,9079,NA,9079,NA,9079,NA,9079,NA,9079,NA,9079,NA,9079,NA,9079,NA,9079,NA,9079,NA,9079,NA,9081,NA,9081,NA,9081,NA,9081,NA,9081,NA,9081,NA,9081,NA
"Announcements & Nutritionists needed","15-581: Country Director","Anonymous 1494","2015-06-02","https://www.en-net.org/question/1759.aspx",9282,NA,9282,NA,9282,NA,9282,NA,9282,NA,9282,NA,9282,NA,9282,NA,9282,NA,9282,NA,9282,NA,9283,NA,9284,NA,9284,NA,9284,NA,9284,NA,9284,NA,9284,NA,9284,NA,9284,NA,9284,NA,9284,NA,9284,NA,9284,NA
"Announcements & Nutritionists needed","15-648: Food Security and Livelihoods Consultant","Anonymous 1494","2015-08-04","https://www.en-net.org/question/1851.aspx",9053,NA,9053,NA,9053,NA,9053,NA,9053,NA,9053,NA,9053,NA,9053,NA,9054,NA,9054,NA,9054,NA,9054,NA,9054,NA,9054,NA,9054,NA,9054,NA,9054,NA,9054,NA,9054,NA,9054,NA,9054,NA,9054,NA,9054,NA,9054,NA
"Announcements & Nutritionists needed","15-648: Food Security and Livelihoods Consultant","Anonymous 1494","2015-08-11","https://www.en-net.org/question/1864.aspx",10037,NA,10037,NA,10037,NA,10037,NA,10037,NA,10037,NA,10037,NA,10037,NA,10037,NA,10037,NA,10037,NA,10037,NA,10037,NA,10037,NA,10037,NA,10037,NA,10037,NA,10037,NA,10038,NA,10038,NA,10038,NA,10038,NA,10038,NA,10038,NA
"Announcements & Nutritionists needed","15-750: Nutrition Associate - Mercy Corps","Tamsin","2015-07-21","https://www.en-net.org/question/1834.aspx",10383,NA,10384,NA,10386,NA,10386,NA,10386,NA,10387,NA,10387,NA,10387,NA,10387,NA,10387,NA,10388,NA,10389,NA,10389,NA,10389,NA,10390,NA,10390,NA,10390,NA,10390,NA,10390,NA,10390,NA,10390,NA,10390,NA,10390,NA,10390,NA
